legacy_url,legacy_title,legacy_kind,legacy_section,legacy_words,legacy_images,our_url,our_title,section,entry_type,record_id,author,date,publication,has_byline_fields,our_images,body_cleaned,reviewed,reviewed_at,state
https://scvhistory.com/scvhistory/lw2799a.htm,"LW2799a | Newhall | Shopping Center Under Construction, 25810 Sierra Hwy. (Corner Golden Valley), 2015.",article,scvhistory,227,9,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2800a.htm,"LW2800a | Fort Tejon | Fort Tejon in Ruins",article,scvhistory,499,33,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2802.htm,"Obituaries | Biography of Mayor George Pederson, LASD, 1924-2015.",article,scvhistory,1724,9,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2803.htm,"LW2803 | Magic Mountain | Small Porcelain Collector Plate-Wall Hanging, Early 1970s.",article,scvhistory,2149,33,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2805.htm,"Transportation | Program: Santa Clarita Metrolink Station Grand Opening Dedication, 10-24-1992.",article,scvhistory,770,10,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2806.htm,"LW2806 | Film-Arts | Bradenton Court, Valencia Home in 'Criminal Minds' 6.10 (CBS 2010).",article,scvhistory,224,6,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2809.htm,"LW2809 | Hart School District | H. Clyde Smyth, Ed.D., Superintendent",article,scvhistory,469,14,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2811.htm,"LW2811 | Saugus Speedway | Bonelli House in 'Fireball 500' (1966) with Frankie Avalon, Annette Funicello",article,scvhistory,941,18,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2812.htm,"LW2812 | Film-Arts | Buck Jones Club Membership Badge ~1937.",article,scvhistory,1069,24,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2813.htm,"LW2813 | Melody Ranch | Lobby Card: Gene Autry in 'The Big Sombrero' (1949/1956).",article,scvhistory,406,20,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2814.htm,"LW2814 | Melody Ranch | 'Man From Del Rio,' Publicity Photo, United Artists 1956.",article,scvhistory,841,21,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2815.htm,"LW2815 | Lebec | Lebec Hotel & Santa Fe Trailways Matchbook Cover, 1940s.",article,scvhistory,816,38,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2816.htm,"LW2816 | William S. Hart | Die-cut Advertising Piece for 'The Whistle' (1921).",article,scvhistory,1191,44,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2817a.htm,"LW2817a | Castaic Junction | Tip's Restaurants, Wooden Menu, ~1950s.",article,scvhistory,849,21,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2818.htm,"LW2818 | SCV Exonumia | Margo's Boutique, Newhall: $25 Good-for Token, 1980s.",article,scvhistory,947,28,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2819a.htm,"LW2819a | Film-Arts | Last Known Photo of Buck Jones; Witness Story of 1942 Cocoanut Grove Fire.",article,scvhistory,3133,27,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2820.htm,"LW2820 | Castaic Junction | Matchbook Cover: J's Coffee Shop & Castaic Junction Restaurant, 1976.",article,scvhistory,406,4,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2822.htm,"LW2822 | St. Francis Dam Disaster | William Mulholland, Coroner Frank Nance, Others, at Hall of Justice, 1928.",article,scvhistory,879,20,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2823.htm,"LW2823 | Lake Hughes | Lake Hughes Trading Post (The Rock Inn), RPPC ~Late 1940s.",article,scvhistory,815,15,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2824.htm,"LW2824 | Lebec | Charles Lindbergh Goes Gliding in Lebec, 1930.",article,scvhistory,406,8,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2825.htm,"LW2825 | Newhall Incident | Hostage's Son Talks to Reporters, 4-6-1970.",article,scvhistory,1738,10,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2826a.htm,"LW2826a | Aircraft Down | United Flight 34 (Fatal Crash 12-27-1936): Radio Operator Testifies 1-5-1937.",article,scvhistory,1131,13,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2827a.htm,"LW2827a | Film-Arts | Newhall's Tex Williams Stars in 'Gold Strike' (1950).",article,scvhistory,397,16,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2830.htm,"LW2830 | Lebec | Castac Lake, ~1930s.",article,scvhistory,330,14,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2832.htm,"LW2832 | Piru | Mary Pickford, Henry Walthall, Kate Bruce at Mountain View Hotel, April 1910.",article,scvhistory,609,6,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2833.htm,"Fallen Officers | LASD Deputy David W. March Memorial Interchange, 210/605 Freeways",article,scvhistory,540,19,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2835.htm,"LW2835 | Lebec | Lebec Hotel Coffee Shop with Santa Fe Trailways Buses, 1940s.",article,scvhistory,882,38,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2836.htm,"28-Page Program Book: William S. Hart as Cash Hawkins in 'The Squaw Man,' New York Theatre, Week of 3-25-1907.",article,scvhistory,976,66,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2837.htm,"Great Basin Cultures | CA-INY-272: Swansea Petroglyphs (Solar Observatory?), Owens Valley.",article,scvhistory,410,129,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2838.htm,"Great Basin Cultures | Bedrock Mortars, Independence Creek. Owens Valley Paiute Territory.",article,scvhistory,261,30,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2839.htm,"L.A. Aqueduct Construction Equipment, Owens Valley, 1908-1913. Photos 2016.",article,scvhistory,338,63,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2840.htm,"L.A. Aqueduct | Jawbone Siphon, 3-27-2016.",article,scvhistory,1234,89,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2841.htm,"Hart on Stage | View of Cash Hawkins (William S. Hart) Death Scene in 'The Squaw Man,' 1907.",article,scvhistory,1123,12,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2843.htm,"Pico Canyon | Duane Harte Leads Cub Scout Pack 490 on Tour of Mentryville, 2004.",article,scvhistory,232,11,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2845.htm,"LW2845 | San Francisquito Canyon | Correspondence from Man at Brand-New Power House No. 2, 6-21-1920.",article,scvhistory,1057,22,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2847.htm,"LW2847 | Film-Arts | Charley Mack & William S. Hart at Mack's Newhall Home, 1933.",article,scvhistory,2045,22,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2851a.htm,"LW2851a | Agua Dulce | Wrecked Wing of Lockheed Transport Plane; All 9 Killed, 1938",article,scvhistory,688,10,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2852.htm,"LW2852 | Lebec | Durant (Lebec) Hotel, Earliest Known Photo, 7-29-1921",article,scvhistory,589,38,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2854.htm,"LW2854 | Melody Ranch | Signed by Artist: Print of Gene Autry's Champion Comic Book Cover No. 19 (1955)",article,scvhistory,1105,20,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2855.htm,"LW2855 | Maps | USGS: Buena Vista Lake Quadrangle, 1912.",article,scvhistory,484,9,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2856.htm,"LW2856 | Valencia | Magic Mountain Sky Tower Sponsored by Western Airlines, 1977-78.",article,scvhistory,2362,33,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2857.htm,"LW2857 | William S. Hart | Imperial Tobacco Card, Canada, 1916.",article,scvhistory,868,46,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2858.htm,"LW2858 | Film-Arts | Tex Williams Fan Club Invitation, 8-6-1948.",article,scvhistory,539,15,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2860.htm,"LW2860 | Canyon Country | Cal Islands Restaurant Matchbook Cover, Pre-1999.",article,scvhistory,292,21,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2861.htm,"LW2861 | Castaic | Club Castaic Matchbook Cover, n.d.",article,scvhistory,177,4,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2862.htm,"LW2862 | Valencia | The Ranch House Coffee Shop & Restaurant, 1969 Advertisement.",article,scvhistory,455,7,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2863.htm,"LW2863 | Valencia | Funscoming Spring 1971: Magic Mountain Pre-Opening Brochure.",article,scvhistory,1084,42,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2864.htm,"LW2864 | Film-Arts | Tom Mix Stars in 'King Cowboy' (1928)",article,scvhistory,987,33,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2865.htm,"LW2865 | Film-Arts | Buck Jones in 'One Man Law,' Placerita Canyon 1932.",article,scvhistory,1184,24,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2866.htm,"LW2866 | Haskell Canyon | Early Waste Disposal: Agajanian's Hog Farm, 1953.",article,scvhistory,1287,9,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2867.htm,"LW2867 | Newhall | Auto Tour: Ford Model 'T' Touring Car in Newhall Pass ~1912.",article,scvhistory,451,12,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2867c.htm,"LW2867c | Newhall | Auto Tours in Newhall Pass, 1913-1914.",article,scvhistory,369,12,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2868.htm,"LW2868 | Film-Arts | What Price Art? Winifred Westover's Amazing Transformation Into the 'Lummox'",article,scvhistory,2523,40,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2869.htm,"LW2869 | Newhall | Newhall Refining Co. Wall Calendar, 1951.",article,scvhistory,1413,8,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2870.htm,"LW2870 | Film-Arts | Lobby Card: Frank Sinatra, Sterling Hayden in 'Suddenly' (1954).",article,scvhistory,798,13,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2871.htm,"LW2871a | Rancho Camulos | 'The Chapel at Ramona's Home,' Cabinet Card ~1890.",article,scvhistory,653,7,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2872.htm,"LW2872 | Organizations | Cub Scout Pack 75 (Saugus): Den Mother Certification Cards, 1957-58.",article,scvhistory,325,6,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2873.htm,"LW2873 | Film-Arts | Frank Sinatra in 'Suddenly' (1954): Mexican Lobby Card.",article,scvhistory,786,13,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2876.htm,"LW2876 | Aircraft Down | Wreckage of Lockheed Transport Plane, Casualty, 5-16-1938.",article,scvhistory,680,9,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2877.htm,"LW2877 | Aircraft Down | Wreckage of Lockheed Transport Plane, 5-16-1938.",article,scvhistory,682,9,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2878.htm,"LW2878 | Film-Arts | Lobby Card: William S. Hart & Eva Novak in 'The Testing Block,' 1920.",article,scvhistory,1309,45,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2879.htm,"LW2879 | Golden Oak Ranch | Lobby Card: Tommy Kirk in 'Old Yeller,' Placerita Scene, 1957.",article,scvhistory,671,12,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2880.htm,"LW2880 | Newhall | Soledad Hotel & Coffee Shop, Today's 24325 Main St., ~1920s.",article,scvhistory,714,13,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2881.htm,"LW2881 | Film-Arts | Pinback: 'The Vanishing Legion' Starring Harry Carey, 1931.",article,scvhistory,1870,30,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2882.htm,"LW2882 | Tejon Area | USPRR/Williamson Expedition (1853): Entrance of Tejon Pass",article,scvhistory,992,9,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2883.htm,"LW2883 | Tejon Area | USPRR/Williamson Expedition (1853): View of Great Basin from Tejon Pass",article,scvhistory,993,9,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2884.htm,"LW2884 | Clampitt Fire | Chatsworth Neighborhood Destroyed, September 1970",article,scvhistory,1677,8,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2885.htm,"LW2885 | Aircraft Down | 4 Killed in Plane Crash While Searching for Plane Crash, 11-17-1934.",article,scvhistory,894,7,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2886.htm,"LW2886 | William S. Hart | Publicity Photo for 'O'Malley of the Mounted' (Paramount 1921).",article,scvhistory,849,41,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2887.htm,"LW2887 | Rancho Camulos | Lucretia del Valle Grady Promotes Women's Suffrage in Iran, 1950.",article,scvhistory,1309,13,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2888.htm,"LW2888 | People | Asthma Patient Timmy Bercaw, 9, of Saugus, Visited by Singer Frankie Randall, 1967.",article,scvhistory,526,8,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2889.htm,"LW2889 | Film-Arts | Theater Check Used to Rent 'Ridin' Luck' (Trem Carr 1927).",article,scvhistory,772,24,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2890.htm,"LW2890 | Film-Arts | Vogue Photo Shoot at Tejon Ranch: Leonardo DiCaprio by Annie Leibovitz, 1997.",article,scvhistory,306,5,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2891.htm,"LW2891 | Film-Arts | William S. Hart, Paramount Arcade Card, Late 1910s-Early 1920s.",article,scvhistory,1253,41,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2894.htm,"LW2894 | Newhall | Newhall Dairy Farms: Half-Pint Milk Bottle.",article,scvhistory,486,7,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2895.htm,"LW2895 | Melody Ranch | Rough Riders (Buck Jones, Tim McCoy, Raymond Hatton) at Monogram Ranch Main Gate, Arcade Card, 1941-42.",article,scvhistory,1040,20,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2897.htm,"LW2897 | Aircraft Down | Stewardess Yvonne Trego, Plane Crash Victim, Rice Canyon 12-27-1936.",article,scvhistory,1941,15,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2899.htm,"LW2899 | Gene Autry | 'The Strawberry Roan' (Columbia Pictures 1948).",article,scvhistory,629,24,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2900.htm,"LW2900 | Maps | Automobile Road Map: Los Angeles to Elizabeth Lake, 1922.",article,scvhistory,396,7,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2901.htm,"LW2901 | Melody Ranch | Katy Jurado & Anthony Quinn Star in 'Man From Del Rio' (UA 1956).",article,scvhistory,834,21,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2902.htm,"LW2902 | William S. Hart | Winifred Westover: Swedish Movie Star Postcard, 1925-1936.",article,scvhistory,2013,33,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2903.htm,"LW2903 | Film-Arts | Lou Costello on Set of 'Ride 'Em Cowboy,' Soledad Canyon (Universal 1942).",article,scvhistory,532,6,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2905.htm,"LW2905 | Bear Canyon-Saugus CCC Camp, 1935-36.",article,scvhistory,678,14,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2913.htm,"LW2913 | Obituaries | Death Certificate: Tom Vernon, 1929 Saugus Train Robber.",article,scvhistory,704,29,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2916.htm,"Film-Arts | Legends of Country Music: Cliffie Stone | CMSA Newsletter, November 1990.",article,scvhistory,1908,25,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2917.htm,"LW2917 | Film-Arts | 'The Rampant Age,' Trem Carr Productions 1930 (Full Movie).",article,scvhistory,637,24,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2918.htm,"LW2918 | Canyon Country | Location of 6-S Ranch Airpark",article,scvhistory,631,15,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2919.htm,"LW2919 | Magic Mountain | Variety Show in 7-Up Showcase Theatre, 1970s.",article,scvhistory,2132,34,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2920.htm,"LW2920 | Magic Mountain | Accordion Player, 1974.",article,scvhistory,2222,33,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2921.htm,"LW2921 | Magic Mountain | Sleepy Petting-Zoo Goats on the Lam, 1974.",article,scvhistory,2123,33,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2922.htm,"LW2922 | Magic Mountain | Clown Coaster, 1974.",article,scvhistory,2298,33,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2924.htm,"LW2924 | Melody Ranch | Rootin'tootin'ville, U.S.A. (Pageant, May 1957).",article,scvhistory,2224,18,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2925.htm,"The Battle of Palmdale | The Terrifying Tale of the Runaway Drone (Pageant, May 1957).",article,scvhistory,2371,6,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2927.htm,"LW2927 | William S. Hart | Hart with Freddie Bartholomew, 1935.",article,scvhistory,1387,26,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2928.htm,"LW2928 | Castaic | Site of Trueblood's Roadside Rest, 2017.",article,scvhistory,294,14,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2929.htm,"LW2929 | Canyon Country | 6-S Ranch Airpark: Scenes from 'China Doll' (MGM 1958).",article,scvhistory,825,15,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2930.htm,"LW2930 | Film-Arts | Publicity Still: SCV's Peggy Stewart Co-Stars in 'Marshal of Laredo' (1945).",article,scvhistory,584,7,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2931.htm,"LW2931 | Film-Arts | Publicity Still: Gary Lockwood (Hart High 1954) with Basil Rathbone in 'The Magic Sword' (1962).",article,scvhistory,1384,26,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2932.htm,"LW2932 | Newhall | Lagerberg's Union 76 Wholesale Distribution Business: Personal Toolkit Promo, 1950s-1960s.",article,scvhistory,311,7,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2933.htm,"LW2933 | Rancho Camulos | Edwin Carewe's 'Ramona' (1928) in The Picture Show Annual 1929.",article,scvhistory,523,18,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2934.htm,"LW2934 | Film-Arts | Cliffie Stone Press Kit: Official Bio (Includes Local), 1990.",article,scvhistory,1401,29,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2935.htm,"LW2935 | Film Clips: Sable Ranch & Rancho Maria in 'Ride 'Em Cowboy' (Abbott & Costello), 1942.",article,scvhistory,733,7,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2937.htm,"LW2937 | Newhall | Newhall Ice Co. Ice Pick, 1963-1999.",article,scvhistory,612,6,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2938.htm,"LW2938 | William S. Hart & Maurice Chevalier, German Tobacco Card, ~1920s.",article,scvhistory,1693,42,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2939.htm,"LW2939 | Film-Arts | Gary Lockwood (Hart High 1955) in 'The Blue Knight' (CBS 1976)",article,scvhistory,1394,24,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2940.htm,"LW2940 | Organizations | Good-For Token, Newhall-Saugus (Santa Clarita) Elks Lodge 2379.",article,scvhistory,669,6,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2941.htm,"LW2941 | Lebec | 50c Gaming Chip, Top of the Vine Casino (Card Room), 1995-1999.",article,scvhistory,400,29,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2942.htm,"LW2942 | Bouquet Canyon | LaSalle Touring Car in Bouquet Canyon ~1928.",article,scvhistory,400,7,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2943.htm,"LW2943 | Acton | SPRR Section House; Mt. Gleason in Background.",article,scvhistory,358,11,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2944.htm,"LW2944 | San Francisquito Canyon | Ruins of St. Francis Dam (Wing Dyke & Tombstone); View Into Reservoir",article,scvhistory,355,11,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2945.htm,"LW2945 | Towsley Canyon | Marine Fossils",article,scvhistory,237,25,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2947.htm,"LW2947 | Lake Hughes | Camping at Lake Hughes, 1947.",article,scvhistory,262,13,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2948.htm,"LW2948 | Tejon Pass | Christo's The Umbrellas Japan-USA (California Site), 1991.",article,scvhistory,1042,9,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2950.htm,"LW2950 | Lebec | Postal Cover 1980: 50th Anniversary of Lindbergh's 1930 Experimental Glider Flight.",article,scvhistory,412,7,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2951.htm,"LW2951 | Film-Arts | Gary Lockwood (Hart High 1955) Stars in 'Firecreek' (Warner Bros. 1968).",article,scvhistory,1397,23,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2953.htm,"LW2953 | Film-Arts | Benefit Wild West Show & Powwow at Montie Montana's Agua Dulce Ranch, 6-25-1978.",article,scvhistory,1284,24,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2954.htm,"LW2954 | Film-Arts | Howard Keel at Vasquez Rocks in 'Arizona Bushwhackers' (Paramount 1968).",article,scvhistory,281,5,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2955.htm,"LW2955 | Historic Placerita Canyon Movie Ranch Locations.",article,scvhistory,485,13,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2956.htm,"LW2956 | Newhall | Affordable Housing Units Under Construction, 23610 Newhall Ave., April 2017.",article,scvhistory,454,11,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2957.htm,"LW2957 | Film-Arts | Joel McCrea Stars in Owen Wister's 'The Virginian' (Paramount 1946).",article,scvhistory,389,11,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2958.htm,"LW2958 | Rancho Camulos | Edwin Carewe's 'Ramona' Serialized in French Movie Fanzine, 1928.",article,scvhistory,594,17,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2959.htm,"LW2959 | Agua Dulce | Montie Montana Drives Mudwagon Near Vasquez Rocks, 1970s-1980s.",article,scvhistory,916,21,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2960.htm,"LW2960 | Lake Hughes | Fire Burns in Hills Above Lake Hughes, Late August 1951.",article,scvhistory,368,6,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2961.htm,"LW2961a | Newhall Schools | Refurbishment of Newhall School Auditorium, 2015-2016.",article,scvhistory,233,15,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2962.htm,"Film-Arts | 'Old Yeller,' 1957: Discussion of Scenes Filmed at Golden Oak Ranch (Video).",article,scvhistory,721,11,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2963.htm,"About Helen Hunt Jackson's Visit to Rancho Camulos (Odell 1939).",article,scvhistory,10231,11,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2967.htm,"LW2967 | Agua Dulce | $1,000 in Las Vegas Loot, Callahan's Old West, ~1960s.",article,scvhistory,655,27,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2969.htm,"LW2969 | Rancho Camulos | Edwin Carewe's 'Ramona' (1928): 'And I Still Do' (Sheet Music).",article,scvhistory,527,17,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2970.htm,"LW2970 | Melody Ranch | Yugoslavian (Bosnian) Movie Herald for 'Wichita' (1955).",article,scvhistory,438,15,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2971.htm,"LW2971 | Lebec | Early Snowfall in Lebec, October 1949.",article,scvhistory,1026,18,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2973.htm,"LW2973 | Saugus Speedway | 22nd Annual Newhall-Saugus Rodeo (1948): Montie Montana's Personal Program Book.",article,scvhistory,1316,5,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2974.htm,"LW2974 | Acton | Blum Ranch Property Listed For Sale, 2017.",article,scvhistory,612,24,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2975.htm,"LW2975 | Castaic Junction | Wooden Menu, Tip's Restaurant, ~1940s",article,scvhistory,910,20,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2976.htm,"LW2976 | William S. Hart | Hart with James Montgomery Flagg's 1924 Kissel Touring Car.",article,scvhistory,1322,48,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2977.htm,"LW2977 | Newhall Fourth of July | 2015 Parade, Inside-Out (Spectators & Organizers).",article,scvhistory,209,6,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2978.htm,"LW2978 | Newhall Fourth of July | 2015 Rotary Club Pancake Breakfast.",article,scvhistory,206,6,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2979.htm,"LW2979 | Newhall Fourth of July | 2015: John Bergstrom, Gency Brown and Buck Corbett Entertain.",article,scvhistory,212,6,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2980.htm,"LW2980 | Newhall | Slated for Demolition: 24326 Walnut Street Residence, April 2017.",article,scvhistory,583,3,,,,,,,,,,,,no,,"no record"
